#
#  Z   A s fl     Mexp      Err 
#                 [MeV]    [MeV] 
#----------------------------------
   0   1 n  2     8.071     0.000
  67 176 Ho 1   -39.390     0.500
  67 177 Ho 1   -36.280     0.500
  67 178 Ho 1   -32.130     0.500
  68 142 Er 1   -27.930     0.500
  68 143 Er 1   -31.160     0.400
  68 144 Er 1   -36.608     0.196
  68 145 Er 1   -39.240     0.200
  68 146 Er 2   -44.322     0.007
  68 147 Er 2   -46.608     0.038
  68 148 Er 2   -51.479     0.010
  68 149 Er 2   -53.742     0.028
  68 150 Er 2   -57.831     0.017
  68 151 Er 2   -58.266     0.016
  68 152 Er 2   -60.500     0.009
  68 153 Er 2   -60.467     0.009
  68 154 Er 2   -62.605     0.005
  68 155 Er 2   -62.209     0.006
  68 156 Er 2   -64.212     0.025
  68 157 Er 2   -63.414     0.027
  68 158 Er 2   -65.304     0.025
  68 159 Er 2   -64.561     0.004
  68 160 Er 2   -66.064     0.024
  68 161 Er 2   -65.201     0.009
  68 162 Er 2   -66.334     0.001
  68 163 Er 2   -65.167     0.005
  68 164 Er 2   -65.943     0.001
  68 165 Er 2   -64.521     0.001
  68 166 Er 2   -64.924     0.000
  68 167 Er 2   -63.289     0.000
  68 168 Er 2   -62.989     0.000
  68 169 Er 2   -60.921     0.000
  68 170 Er 2   -60.108     0.001
  68 171 Er 2   -57.718     0.001
  68 172 Er 2   -56.483     0.004
  68 173 Er 1   -53.654     0.196
  68 174 Er 1   -51.949     0.298
  68 175 Er 1   -48.652     0.401
  68 176 Er 1   -46.631     0.401
  68 177 Er 1   -42.858     0.503
  68 178 Er 1   -40.260     0.596
  68 179 Er 1   -36.080     0.500
  68 180 Er 1   -33.180     0.500
  69 144 Tm 1   -22.159     0.400
  69 145 Tm 1   -27.583     0.196
  69 146 Tm 1   -31.055     0.200
  69 147 Tm 2   -35.974     0.007
  69 148 Tm 2   -38.765     0.010
  69 149 Tm 1   -43.940     0.200
  69 150 Tm 1   -46.491     0.196
  69 151 Tm 2   -50.772     0.019
  69 152 Tm 2   -51.720     0.054
  69 153 Tm 2   -53.973     0.012
  69 154 Tm 2   -54.427     0.014
  69 155 Tm 2   -56.626     0.010
  69 156 Tm 2   -56.834     0.014
  69 157 Tm 2   -58.709     0.028
  69 158 Tm 2   -58.703     0.025
  69 159 Tm 2   -60.570     0.028
  69 160 Tm 2   -60.301     0.033
  69 161 Tm 2   -61.899     0.028
  69 162 Tm 2   -61.477     0.026
  69 163 Tm 2   -62.728     0.006
  69 164 Tm 2   -61.909     0.025
  69 165 Tm 2   -62.930     0.002
  69 166 Tm 2   -61.886     0.012
  69 167 Tm 2   -62.543     0.001
  69 168 Tm 2   -61.312     0.002
  69 169 Tm 2   -61.275     0.001
  69 170 Tm 2   -59.795     0.001
  69 171 Tm 2   -59.210     0.001
  69 172 Tm 2   -57.374     0.005
  69 173 Tm 2   -56.256     0.004
  69 174 Tm 2   -53.865     0.045
  69 175 Tm 2   -52.311     0.050
  69 176 Tm 2   -49.371     0.100
  69 177 Tm 1   -47.570     0.200
  69 178 Tm 1   -44.240     0.300
  69 179 Tm 1   -41.900     0.400
  69 180 Tm 1   -38.170     0.400
  69 181 Tm 1   -35.440     0.500
  69 182 Tm 1   -31.490     0.500
  70 148 Yb 1   -30.230     0.400
  70 149 Yb 1   -33.330     0.300
  70 150 Yb 1   -38.830     0.300
  70 151 Yb 2   -41.542     0.300
  70 152 Yb 2   -46.270     0.150
  70 153 Yb 1   -47.160     0.200
  70 154 Yb 2   -49.932     0.017
  70 155 Yb 2   -50.503     0.017
  70 156 Yb 2   -53.266     0.009
  70 157 Yb 2   -53.420     0.011
  70 158 Yb 2   -56.010     0.008
  70 159 Yb 2   -55.834     0.018
  70 160 Yb 2   -58.163     0.005
  70 161 Yb 2   -57.834     0.015
  70 162 Yb 2   -59.821     0.015
  70 163 Yb 2   -59.294     0.015
  70 164 Yb 2   -61.012     0.015
  70 165 Yb 2   -60.295     0.027
  70 166 Yb 2   -61.594     0.007
  70 167 Yb 2   -60.590     0.004
  70 168 Yb 2   -61.580     0.000
  70 169 Yb 2   -60.376     0.000
  70 170 Yb 2   -60.764     0.000
  70 171 Yb 2   -59.307     0.000
  70 172 Yb 2   -59.255     0.000
  70 173 Yb 2   -57.551     0.000
  70 174 Yb 2   -56.945     0.000
  70 175 Yb 2   -54.696     0.000
  70 176 Yb 2   -53.491     0.000
  70 177 Yb 2   -50.986     0.000
  70 178 Yb 2   -49.677     0.007
  70 179 Yb 1   -46.640     0.200
  70 180 Yb 1   -44.720     0.300
  70 181 Yb 1   -41.088     0.298
  70 182 Yb 1   -38.900     0.400
  70 183 Yb 1   -35.000     0.400
  70 184 Yb 1   -32.600     0.503
  70 185 Yb 1   -28.480     0.500
  71 150 Lu 1   -24.771     0.300
  71 151 Lu 1   -30.300     0.300
  71 152 Lu 1   -33.422     0.196
  71 153 Lu 2   -38.375     0.150
  71 154 Lu 1   -39.667     0.201
  71 155 Lu 2   -42.545     0.019
  71 156 Lu 2   -43.700     0.054
  71 157 Lu 2   -46.440     0.012
  71 158 Lu 2   -47.212     0.015
  71 159 Lu 2   -49.709     0.038
  71 160 Lu 2   -50.270     0.057
  71 161 Lu 2   -52.562     0.028
  71 162 Lu 2   -52.832     0.075
  71 163 Lu 2   -54.791     0.028
  71 164 Lu 2   -54.642     0.028
  71 165 Lu 2   -56.442     0.027
  71 166 Lu 2   -56.021     0.030
  71 167 Lu 2   -57.526     0.037
  71 168 Lu 2   -57.073     0.038
  71 169 Lu 2   -58.083     0.003
  71 170 Lu 2   -57.306     0.017
  71 171 Lu 2   -57.828     0.002
  71 172 Lu 2   -56.736     0.002
  71 173 Lu 2   -56.881     0.002
  71 174 Lu 2   -55.570     0.002
  71 175 Lu 2   -55.166     0.001
  71 176 Lu 2   -53.382     0.001
  71 177 Lu 2   -52.384     0.001
  71 178 Lu 2   -50.338     0.002
  71 179 Lu 2   -49.059     0.005
  71 180 Lu 2   -46.676     0.071
  71 181 Lu 2   -44.797     0.126
  71 182 Lu 1   -41.770     0.200
  71 183 Lu 2   -39.716     0.080
  71 184 Lu 1   -36.300     0.200
  71 185 Lu 1   -33.960     0.300
  71 186 Lu 1   -30.320     0.400
  71 187 Lu 1   -27.770     0.400
  71 188 Lu 1   -23.820     0.400
  72 153 Hf 1   -27.300     0.300
  72 154 Hf 1   -32.730     0.300
  72 155 Hf 1   -34.310     0.300
  72 156 Hf 2   -37.820     0.150
  72 157 Hf 1   -38.855     0.200
  72 158 Hf 2   -42.102     0.017
  72 159 Hf 2   -42.853     0.017
  72 160 Hf 2   -45.939     0.010
  72 161 Hf 2   -46.316     0.023
  72 162 Hf 2   -49.168     0.009
  72 163 Hf 2   -49.269     0.026
  72 164 Hf 2   -51.818     0.016
  72 165 Hf 2   -51.636     0.028
  72 166 Hf 2   -53.859     0.028
  72 167 Hf 2   -53.468     0.028
  72 168 Hf 2   -55.361     0.028
  72 169 Hf 2   -54.717     0.028
  72 170 Hf 2   -56.254     0.028
  72 171 Hf 2   -55.431     0.029
  72 172 Hf 2   -56.402     0.024
  72 173 Hf 2   -55.412     0.028
  72 174 Hf 2   -55.845     0.002
  72 175 Hf 2   -54.482     0.002
  72 176 Hf 2   -54.576     0.001
  72 177 Hf 2   -52.881     0.001
  72 178 Hf 2   -52.435     0.001
  72 179 Hf 2   -50.463     0.001
  72 180 Hf 2   -49.779     0.001
  72 181 Hf 2   -47.403     0.001
  72 182 Hf 2   -46.050     0.006
  72 183 Hf 2   -43.284     0.030
  72 184 Hf 2   -41.499     0.040
  72 185 Hf 2   -38.320     0.064
  72 186 Hf 2   -36.424     0.051
  72 187 Hf 1   -33.000     0.200
  72 188 Hf 1   -30.830     0.300
  72 189 Hf 1   -27.150     0.300
  72 190 Hf 1   -24.800     0.400
  73 155 Ta 1   -23.988     0.300
  73 156 Ta 1   -26.001     0.300
  73 157 Ta 2   -29.596     0.150
  73 158 Ta 1   -31.118     0.201
  73 159 Ta 2   -34.439     0.020
  73 160 Ta 2   -35.824     0.054
  73 161 Ta 2   -38.779     0.024
  73 162 Ta 2   -39.781     0.063
  73 163 Ta 2   -42.535     0.038
  73 164 Ta 2   -43.283     0.028
  73 165 Ta 2   -45.848     0.014
  73 166 Ta 2   -46.098     0.028
  73 167 Ta 2   -48.351     0.028
  73 168 Ta 2   -48.394     0.028
  73 169 Ta 2   -50.290     0.028
  73 170 Ta 2   -50.138     0.028
  73 171 Ta 2   -51.720     0.028
  73 172 Ta 2   -51.330     0.028
  73 173 Ta 2   -52.397     0.028
  73 174 Ta 2   -51.741     0.028
  73 175 Ta 2   -52.409     0.028
  73 176 Ta 2   -51.365     0.031
  73 177 Ta 2   -51.715     0.003
  73 178 Ta 1   -50.598     0.052
  73 179 Ta 2   -50.357     0.001
  73 180 Ta 2   -48.934     0.002
  73 181 Ta 2   -48.439     0.002
  73 182 Ta 2   -46.431     0.002
  73 183 Ta 2   -45.294     0.002
  73 184 Ta 2   -42.839     0.026
  73 185 Ta 2   -41.394     0.014
  73 186 Ta 2   -38.608     0.060
  73 187 Ta 2   -36.896     0.056
  73 188 Ta 1   -33.910     0.200
  73 189 Ta 1   -31.960     0.200
  73 190 Ta 1   -28.720     0.200
  73 191 Ta 1   -26.520     0.300
  73 192 Ta 1   -23.100     0.400
  73 193 Ta 1   -20.810     0.400
  73 194 Ta 1   -17.130     0.500
  74 157 W  1   -19.690     0.400
  74 158 W  1   -23.693     0.300
  74 159 W  1   -25.434     0.300
  74 160 W  2   -29.329     0.150
  74 161 W  1   -30.507     0.200
  74 162 W  2   -33.999     0.018
  74 163 W  2   -34.908     0.058
  74 164 W  2   -38.236     0.010
  74 165 W  2   -38.861     0.026
  74 166 W  2   -41.887     0.009
  74 167 W  2   -42.093     0.019
  74 168 W  2   -44.893     0.013
  74 169 W  2   -44.918     0.015
  74 170 W  2   -47.291     0.013
  74 171 W  2   -47.086     0.028
  74 172 W  2   -49.097     0.028
  74 173 W  2   -48.727     0.028
  74 174 W  2   -50.227     0.028
  74 175 W  2   -49.633     0.028
  74 176 W  2   -50.642     0.028
  74 177 W  2   -49.702     0.028
  74 178 W  2   -50.407     0.015
  74 179 W  2   -49.295     0.015
  74 180 W  2   -49.636     0.001
  74 181 W  2   -48.234     0.001
  74 182 W  2   -48.246     0.001
  74 183 W  2   -46.366     0.001
  74 184 W  2   -45.705     0.001
  74 185 W  2   -43.388     0.001
  74 186 W  2   -42.509     0.001
  74 187 W  2   -39.904     0.001
  74 188 W  2   -38.668     0.003
  74 189 W  1   -35.809     0.200
  74 190 W  2   -34.369     0.035
  74 191 W  2   -31.176     0.042
  74 192 W  1   -29.620     0.200
  74 193 W  1   -26.190     0.200
  74 194 W  1   -24.410     0.300
  74 195 W  1   -20.740     0.300
  74 196 W  1   -18.740     0.400
  74 197 W  1   -14.870     0.400
  75 159 Re 1   -14.805     0.305
  75 160 Re 1   -16.878     0.300
  75 161 Re 2   -20.843     0.150
  75 162 Re 1   -22.453     0.201
  75 163 Re 2   -26.002     0.019
  75 164 Re 2   -27.472     0.055
  75 165 Re 2   -30.659     0.024
  75 166 Re 2   -31.837     0.088
  75 167 Re 1   -34.834     0.040
  75 168 Re 2   -35.795     0.031
  75 169 Re 2   -38.409     0.011
  75 170 Re 2   -38.904     0.011
  75 171 Re 2   -41.250     0.028
  75 172 Re 2   -41.567     0.036
  75 173 Re 2   -43.554     0.028
  75 174 Re 2   -43.673     0.028
  75 175 Re 2   -45.288     0.028
  75 176 Re 2   -45.063     0.028
  75 177 Re 2   -46.269     0.028
  75 178 Re 2   -45.653     0.028
  75 179 Re 2   -46.584     0.025
  75 180 Re 2   -45.837     0.021
  75 181 Re 2   -46.517     0.013
  75 182 Re 2   -45.446     0.102
  75 183 Re 2   -45.810     0.008
  75 184 Re 2   -44.220     0.004
  75 185 Re 2   -43.819     0.001
  75 186 Re 2   -41.927     0.001
  75 187 Re 2   -41.217     0.001
  75 188 Re 2   -39.017     0.001
  75 189 Re 2   -37.979     0.008
  75 190 Re 2   -35.583     0.005
  75 191 Re 2   -34.350     0.010
  75 192 Re 2   -31.589     0.071
  75 193 Re 2   -30.232     0.039
  75 194 Re 1   -27.260     0.200
  75 195 Re 1   -25.560     0.300
  75 196 Re 1   -22.360     0.300
  75 197 Re 1   -20.350     0.300
  75 198 Re 1   -16.990     0.400
  75 199 Re 1   -14.730     0.400
  76 161 Os 1   -10.196     0.400
  76 162 Os 1   -14.500     0.300
  76 163 Os 1   -16.336     0.300
  76 164 Os 2   -20.425     0.150
  76 165 Os 1   -21.747     0.200
  76 166 Os 2   -25.432     0.018
  76 167 Os 2   -26.499     0.081
  76 168 Os 2   -29.995     0.010
  76 169 Os 2   -30.723     0.026
  76 170 Os 2   -33.926     0.010
  76 171 Os 2   -34.297     0.018
  76 172 Os 2   -37.244     0.013
  76 173 Os 2   -37.438     0.015
  76 174 Os 2   -39.995     0.010
  76 175 Os 2   -40.105     0.012
  76 176 Os 2   -42.131     0.011
  76 177 Os 2   -41.956     0.015
  76 178 Os 2   -43.544     0.014
  76 179 Os 2   -43.020     0.016
  76 180 Os 2   -44.356     0.016
  76 181 Os 2   -43.550     0.025
  76 182 Os 2   -44.609     0.022
  76 183 Os 2   -43.664     0.050
  76 184 Os 2   -44.253     0.001
  76 185 Os 2   -42.806     0.001
  76 186 Os 2   -43.000     0.001
  76 187 Os 2   -41.219     0.001
  76 188 Os 2   -41.137     0.001
  76 189 Os 2   -38.987     0.001
  76 190 Os 2   -38.708     0.001
  76 191 Os 2   -36.395     0.001
  76 192 Os 2   -35.882     0.002
  76 193 Os 2   -33.394     0.002
  76 194 Os 2   -32.435     0.002
  76 195 Os 2   -29.512     0.056
  76 196 Os 2   -28.277     0.040
  76 197 Os 1   -25.080     0.200
  76 198 Os 1   -23.600     0.200
  76 199 Os 1   -20.270     0.200
  76 200 Os 1   -18.550     0.300
  76 201 Os 1   -14.840     0.300
  76 202 Os 1   -12.530     0.400
  76 203 Os 1    -7.270     0.400
  77 163 Ir 1    -5.310     0.400
  77 164 Ir 1    -7.483     0.316
  77 165 Ir 1   -11.595     0.158
  77 166 Ir 1   -13.306     0.201
  77 167 Ir 2   -17.072     0.018
  77 168 Ir 2   -18.666     0.055
  77 169 Ir 2   -22.093     0.023
  77 170 Ir 1   -23.182     0.101
  77 171 Ir 2   -26.412     0.038
  77 172 Ir 2   -27.379     0.032
  77 173 Ir 2   -30.268     0.011
  77 174 Ir 2   -30.786     0.011
  77 175 Ir 2   -33.395     0.012
  77 176 Ir 2   -33.882     0.008
  77 177 Ir 2   -36.047     0.020
  77 178 Ir 2   -36.254     0.019
  77 179 Ir 2   -38.082     0.010
  77 180 Ir 2   -37.978     0.022
  77 181 Ir 2   -39.463     0.005
  77 182 Ir 2   -39.052     0.021
  77 183 Ir 2   -40.202     0.025
  77 184 Ir 2   -39.611     0.028
  77 185 Ir 2   -40.336     0.028
  77 186 Ir 2   -39.172     0.017
  77 187 Ir 2   -39.549     0.028
  77 188 Ir 2   -38.345     0.009
  77 189 Ir 2   -38.450     0.013
  77 190 Ir 2   -36.754     0.001
  77 191 Ir 2   -36.709     0.001
  77 192 Ir 2   -34.836     0.001
  77 193 Ir 2   -34.536     0.001
  77 194 Ir 2   -32.532     0.001
  77 195 Ir 2   -31.692     0.001
  77 196 Ir 2   -29.436     0.038
  77 197 Ir 2   -28.264     0.020
  77 198 Ir 1   -25.710     0.200
  77 199 Ir 2   -24.399     0.041
  77 200 Ir 1   -21.570     0.196
  77 201 Ir 1   -19.840     0.200
  77 202 Ir 1   -16.640     0.300
  77 203 Ir 1   -14.370     0.400
  77 204 Ir 1    -9.570     0.400
  77 205 Ir 1    -5.600     0.500
  78 165 Pt 1    -0.318     0.400
  78 166 Pt 1    -4.783     0.300
  78 167 Pt 1    -6.753     0.306
  78 168 Pt 2   -11.010     0.150
  78 169 Pt 1   -12.464     0.200
  78 170 Pt 2   -16.299     0.018
  78 171 Pt 2   -17.467     0.081
  78 172 Pt 2   -21.107     0.010
  78 173 Pt 2   -21.937     0.063
  78 174 Pt 2   -25.318     0.010
  78 175 Pt 2   -25.709     0.019
  78 176 Pt 2   -28.934     0.013
  78 177 Pt 2   -29.370     0.015
  78 178 Pt 2   -31.997     0.010
  78 179 Pt 2   -32.268     0.008
  78 180 Pt 2   -34.430     0.010
  78 181 Pt 2   -34.381     0.014
  78 182 Pt 2   -36.168     0.013
  78 183 Pt 2   -35.773     0.014
  78 184 Pt 2   -37.332     0.015
  78 185 Pt 2   -36.688     0.026
  78 186 Pt 2   -37.864     0.022
  78 187 Pt 2   -36.685     0.024
  78 188 Pt 2   -37.821     0.005
  78 189 Pt 2   -36.469     0.010
  78 190 Pt 2   -37.307     0.001
  78 191 Pt 2   -35.698     0.004
  78 192 Pt 2   -36.289     0.003
  78 193 Pt 2   -34.480     0.001
  78 194 Pt 2   -34.760     0.000
  78 195 Pt 2   -32.794     0.001
  78 196 Pt 2   -32.645     0.001
  78 197 Pt 2   -30.420     0.001
  78 198 Pt 2   -29.904     0.002
  78 199 Pt 2   -27.389     0.002
  78 200 Pt 2   -26.599     0.020
  78 201 Pt 2   -23.741     0.050
  78 202 Pt 2   -22.692     0.025
  78 203 Pt 1   -19.510     0.200
  78 204 Pt 1   -17.620     0.200
  78 205 Pt 1   -12.820     0.300
  78 206 Pt 1    -9.240     0.300
  78 207 Pt 1    -4.140     0.400
  78 208 Pt 1    -0.500     0.400
  79 168 Au 1     2.530     0.400
  79 169 Au 1    -1.788     0.298
  79 170 Au 1    -3.703     0.201
  79 171 Au 2    -7.562     0.021
  79 172 Au 2    -9.318     0.056
  79 173 Au 2   -12.832     0.023
  79 174 Au 1   -14.058     0.102
  79 175 Au 2   -17.404     0.039
  79 176 Au 2   -18.521     0.033
  79 177 Au 2   -21.546     0.010
  79 178 Au 2   -22.303     0.010
  79 179 Au 2   -24.989     0.012
  79 180 Au 2   -25.626     0.005
  79 181 Au 2   -27.871     0.020
  79 182 Au 2   -28.304     0.019
  79 183 Au 2   -30.191     0.009
  79 184 Au 2   -30.319     0.022
  79 185 Au 2   -31.858     0.003
  79 186 Au 2   -31.715     0.021
  79 187 Au 2   -33.029     0.022
  79 188 Au 2   -32.371     0.003
  79 189 Au 2   -33.582     0.020
  79 190 Au 2   -32.834     0.003
  79 191 Au 2   -33.798     0.005
  79 192 Au 2   -32.772     0.016
  79 193 Au 2   -33.405     0.009
  79 194 Au 2   -32.212     0.002
  79 195 Au 2   -32.567     0.001
  79 196 Au 2   -31.139     0.003
  79 197 Au 2   -31.140     0.001
  79 198 Au 2   -29.581     0.001
  79 199 Au 2   -29.094     0.001
  79 200 Au 2   -27.240     0.027
  79 201 Au 2   -26.401     0.003
  79 202 Au 2   -24.353     0.023
  79 203 Au 2   -23.143     0.003
  79 204 Au 1   -20.390     0.200
  79 205 Au 1   -18.570     0.200
  79 206 Au 1   -14.190     0.300
  79 207 Au 1   -10.640     0.300
  79 208 Au 1    -5.910     0.300
  79 209 Au 1    -2.230     0.400
  79 210 Au 1     2.680     0.400
  80 170 Hg 1     5.415     0.302
  80 171 Hg 1     3.339     0.307
  80 172 Hg 2    -1.061     0.150
  80 173 Hg 1    -2.661     0.201
  80 174 Hg 2    -6.641     0.019
  80 175 Hg 2    -7.969     0.081
  80 176 Hg 2   -11.785     0.011
  80 177 Hg 2   -12.776     0.085
  80 178 Hg 2   -16.315     0.011
  80 179 Hg 2   -16.933     0.028
  80 180 Hg 2   -20.251     0.013
  80 181 Hg 2   -20.661     0.015
  80 182 Hg 2   -23.577     0.010
  80 183 Hg 2   -23.805     0.007
  80 184 Hg 2   -26.345     0.010
  80 185 Hg 2   -26.184     0.014
  80 186 Hg 2   -28.539     0.012
  80 187 Hg 2   -28.119     0.013
  80 188 Hg 2   -30.198     0.007
  80 189 Hg 2   -29.626     0.032
  80 190 Hg 2   -31.371     0.016
  80 191 Hg 2   -30.592     0.022
  80 192 Hg 2   -32.011     0.016
  80 193 Hg 2   -31.062     0.016
  80 194 Hg 2   -32.184     0.003
  80 195 Hg 2   -31.013     0.023
  80 196 Hg 2   -31.826     0.003
  80 197 Hg 2   -30.540     0.003
  80 198 Hg 2   -30.954     0.000
  80 199 Hg 2   -29.546     0.001
  80 200 Hg 2   -29.503     0.001
  80 201 Hg 2   -27.663     0.001
  80 202 Hg 2   -27.345     0.001
  80 203 Hg 2   -25.269     0.002
  80 204 Hg 2   -24.690     0.000
  80 205 Hg 2   -22.288     0.004
  80 206 Hg 2   -20.946     0.020
  80 207 Hg 2   -16.487     0.030
  80 208 Hg 2   -13.265     0.031
  80 209 Hg 1    -8.610     0.150
  80 210 Hg 1    -5.300     0.200
  80 211 Hg 1    -0.390     0.200
  80 212 Hg 1     3.020     0.300
  80 213 Hg 1     8.200     0.300
  80 214 Hg 1    11.770     0.400
  80 215 Hg 1    17.110     0.400
  80 216 Hg 1    20.920     0.400
  81 176 Tl 2     0.585     0.083
  81 177 Tl 2    -3.340     0.022
  81 178 Tl 1    -4.613     0.102
  81 179 Tl 2    -8.270     0.039
  81 180 Tl 2    -9.390     0.070
  81 181 Tl 2   -12.799     0.009
  81 182 Tl 2   -13.327     0.012
  81 183 Tl 2   -16.587     0.009
  81 184 Tl 2   -16.883     0.010
  81 185 Tl 2   -19.758     0.021
  81 186 Tl 2   -19.883     0.021
  81 187 Tl 2   -22.445     0.008
  81 188 Tl 2   -22.336     0.030
  81 189 Tl 2   -24.616     0.008
  81 190 Tl 2   -24.366     0.007
  81 191 Tl 2   -26.283     0.007
  81 192 Tl 2   -25.872     0.032
  81 193 Tl 2   -27.477     0.007
  81 194 Tl 2   -26.937     0.014
  81 195 Tl 2   -28.155     0.011
  81 196 Tl 2   -27.497     0.012
  81 197 Tl 2   -28.354     0.014
  81 198 Tl 2   -27.529     0.008
  81 199 Tl 2   -28.059     0.028
  81 200 Tl 2   -27.047     0.006
  81 201 Tl 2   -27.181     0.014
  81 202 Tl 2   -25.980     0.002
  81 203 Tl 2   -25.761     0.001
  81 204 Tl 2   -24.346     0.001
  81 205 Tl 2   -23.821     0.001
  81 206 Tl 2   -22.253     0.001
  81 207 Tl 2   -21.034     0.005
  81 208 Tl 2   -16.750     0.002
  81 209 Tl 2   -13.645     0.006
  81 210 Tl 2    -9.247     0.012
  81 211 Tl 2    -6.078     0.042
  81 212 Tl 1    -1.551     0.200
  81 213 Tl 2     1.784     0.027
  81 214 Tl 1     6.465     0.196
  81 215 Tl 1    10.030     0.300
  81 216 Tl 1    14.870     0.300
  81 217 Tl 1    18.660     0.400
  81 218 Tl 1    23.710     0.400
  82 178 Pb 2     3.573     0.023
  82 179 Pb 2     2.052     0.081
  82 180 Pb 2    -1.941     0.012
  82 181 Pb 2    -3.111     0.085
  82 182 Pb 2    -6.825     0.012
  82 183 Pb 2    -7.580     0.029
  82 184 Pb 2   -11.052     0.013
  82 185 Pb 2   -11.541     0.016
  82 186 Pb 2   -14.681     0.011
  82 187 Pb 2   -14.987     0.005
  82 188 Pb 2   -17.811     0.010
  82 189 Pb 2   -17.844     0.014
  82 190 Pb 2   -20.417     0.013
  82 191 Pb 2   -20.291     0.007
  82 192 Pb 2   -22.552     0.006
  82 193 Pb 2   -22.229     0.010
  82 194 Pb 2   -24.208     0.017
  82 195 Pb 2   -23.738     0.005
  82 196 Pb 2   -25.348     0.008
  82 197 Pb 2   -24.745     0.005
  82 198 Pb 2   -26.067     0.009
  82 199 Pb 2   -25.232     0.007
  82 200 Pb 2   -26.251     0.010
  82 201 Pb 2   -25.271     0.014
  82 202 Pb 2   -25.941     0.004
  82 203 Pb 2   -24.786     0.007
  82 204 Pb 2   -25.110     0.001
  82 205 Pb 2   -23.770     0.001
  82 206 Pb 2   -23.786     0.001
  82 207 Pb 2   -22.452     0.001
  82 208 Pb 2   -21.749     0.001
  82 209 Pb 2   -17.615     0.002
  82 210 Pb 2   -14.728     0.001
  82 211 Pb 2   -10.493     0.002
  82 212 Pb 2    -7.549     0.002
  82 213 Pb 2    -3.204     0.007
  82 214 Pb 2    -0.183     0.002
  82 215 Pb 2     4.342     0.053
  82 216 Pb 1     7.510     0.200
  82 217 Pb 1    12.260     0.300
  82 218 Pb 1    15.630     0.300
  82 219 Pb 1    20.620     0.400
  82 220 Pb 1    24.130     0.400
  83 184 Bi 1     1.254     0.122
  83 185 Bi 1    -2.236     0.081
  83 186 Bi 2    -3.145     0.017
  83 187 Bi 2    -6.383     0.010
  83 188 Bi 2    -7.195     0.011
  83 189 Bi 2   -10.065     0.021
  83 190 Bi 2   -10.596     0.021
  83 191 Bi 2   -13.239     0.007
  83 192 Bi 2   -13.535     0.030
  83 193 Bi 2   -15.885     0.008
  83 194 Bi 2   -16.023     0.005
  83 195 Bi 2   -18.026     0.005
  83 196 Bi 2   -18.009     0.024
  83 197 Bi 2   -19.687     0.008
  83 198 Bi 2   -19.374     0.028
  83 199 Bi 2   -20.798     0.011
  83 200 Bi 2   -20.371     0.023
  83 201 Bi 2   -21.429     0.012
  83 202 Bi 2   -20.751     0.014
  83 203 Bi 2   -21.525     0.013
  83 204 Bi 2   -20.646     0.009
  83 205 Bi 2   -21.066     0.005
  83 206 Bi 2   -20.028     0.008
  83 207 Bi 2   -20.055     0.002
  83 208 Bi 2   -18.870     0.002
  83 209 Bi 2   -18.259     0.001
  83 210 Bi 2   -14.792     0.001
  83 211 Bi 2   -11.859     0.005
  83 212 Bi 2    -8.118     0.002
  83 213 Bi 2    -5.232     0.005
  83 214 Bi 2    -1.201     0.011
  83 215 Bi 2     1.629     0.006
  83 216 Bi 2     5.874     0.011
  83 217 Bi 2     8.730     0.018
  83 218 Bi 2    13.216     0.027
  83 219 Bi 1    16.320     0.200
  83 220 Bi 1    20.960     0.300
  83 221 Bi 1    24.200     0.300
  83 222 Bi 1    28.950     0.300
  83 223 Bi 1    32.240     0.400
  83 224 Bi 1    37.070     0.400
  84 186 Po 2     4.102     0.018
  84 187 Po 2     2.824     0.033
  84 188 Po 2    -0.544     0.020
  84 189 Po 2    -1.422     0.022
  84 190 Po 2    -4.563     0.013
  84 191 Po 2    -5.069     0.007
  84 192 Po 2    -8.066     0.011
  84 193 Po 2    -8.325     0.015
  84 194 Po 2   -11.005     0.013
  84 195 Po 2   -11.117     0.006
  84 196 Po 2   -13.469     0.005
  84 197 Po 2   -13.393     0.010
  84 198 Po 2   -15.473     0.017
  84 199 Po 2   -15.239     0.005
  84 200 Po 2   -16.942     0.008
  84 201 Po 2   -16.521     0.005
  84 202 Po 2   -17.942     0.009
  84 203 Po 2   -17.311     0.005
  84 204 Po 2   -18.341     0.010
  84 205 Po 2   -17.521     0.010
  84 206 Po 2   -18.189     0.004
  84 207 Po 2   -17.146     0.007
  84 208 Po 2   -17.469     0.002
  84 209 Po 2   -16.366     0.002
  84 210 Po 2   -15.953     0.001
  84 211 Po 2   -12.432     0.001
  84 212 Po 2   -10.369     0.001
  84 213 Po 2    -6.654     0.003
  84 214 Po 2    -4.470     0.001
  84 215 Po 2    -0.542     0.002
  84 216 Po 2     1.782     0.002
  84 217 Po 2     5.883     0.007
  84 218 Po 2     8.357     0.002
  84 219 Po 2    12.681     0.016
  84 220 Po 2    15.263     0.018
  84 221 Po 2    19.774     0.020
  84 222 Po 2    22.486     0.040
  84 223 Po 1    27.079     0.196
  84 224 Po 1    29.910     0.196
  84 225 Po 1    34.580     0.300
  84 226 Po 1    37.549     0.401
  84 227 Po 1    42.281     0.401
  85 191 At 2     3.864     0.016
  85 192 At 2     2.926     0.028
  85 193 At 2    -0.067     0.022
  85 194 At 2    -0.716     0.024
  85 195 At 2    -3.470     0.010
  85 196 At 2    -3.913     0.030
  85 197 At 2    -6.355     0.008
