                    *********************************************************************************
                    *  Z= 73 A=181: Positive-Parity Spin-dependent Level Density [MeV-1] for TA181  *
  17.00  1.014  5.30E+12 3.50E+12 3.12E+13 8.55E+07 4.20E+11 4.18E+11 8.38E+11 6.25E+11 6.04E+11 2.06E+11 1.91E+11 6.75E+10 4.38E+10 2.25E+10 2.01E+10 9.19E+09 1.07E+10 4.66E+09 4.05E+09 1.65E+09 1.52E+09 6.84E+08 7.86E+08 5.31E+08 5.99E+08 6.03E+08 6.10E+08 5.68E+08 5.40E+08 4.92E+08 4.23E+08 3.76E+08 1.42E+09 3.18E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.043  1.07E+13 7.36E+12 6.04E+13 1.92E+08 9.83E+11 9.77E+11 2.01E+12 1.40E+12 1.23E+12 3.08E+11 2.65E+11 6.95E+10 4.17E+10 1.91E+10 1.86E+10 7.71E+09 1.06E+10 4.19E+09 4.09E+09 1.54E+09 1.62E+09 7.18E+08 1.02E+09 7.47E+08 1.03E+09 1.20E+09 1.35E+09 1.33E+09 1.32E+09 1.23E+09 1.07E+09 9.52E+08 3.70E+09 3.45E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.072  2.24E+13 1.61E+13 1.24E+14 4.30E+08 2.30E+12 2.29E+12 4.82E+12 3.12E+12 2.49E+12 4.59E+11 3.67E+11 7.16E+10 3.96E+10 1.61E+10 1.72E+10 6.47E+09 1.05E+10 3.78E+09 4.12E+09 1.43E+09 1.73E+09 7.53E+08 1.33E+09 1.05E+09 1.76E+09 2.38E+09 2.99E+09 3.14E+09 3.21E+09 3.05E+09 2.68E+09 2.42E+09 9.65E+09 3.73E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.099  4.83E+13 3.58E+13 2.66E+14 9.66E+08 5.37E+12 5.35E+12 1.16E+13 6.97E+12 5.07E+12 6.85E+11 5.08E+11 7.37E+10 3.76E+10 1.36E+10 1.59E+10 5.43E+09 1.05E+10 3.40E+09 4.16E+09 1.34E+09 1.85E+09 7.90E+08 1.72E+09 1.47E+09 3.02E+09 4.73E+09 6.62E+09 7.38E+09 7.82E+09 7.59E+09 6.75E+09 6.13E+09 2.52E+10 4.04E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.166  4.41E+14 2.79E+14 1.96E+15 7.29E+09 4.49E+13 4.47E+13 1.03E+14 5.21E+13 2.98E+13 1.86E+12 1.15E+12 7.94E+10 3.31E+10 9.00E+09 1.31E+10 3.50E+09 1.03E+10 2.61E+09 4.26E+09 1.12E+09 2.18E+09 8.90E+08 3.32E+09 3.45E+09 1.16E+10 2.63E+10 4.83E+10 6.26E+10 7.24E+10 7.41E+10 6.79E+10 6.28E+10 2.76E+11 4.93E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.229  3.60E+15 2.25E+15 1.53E+16 5.50E+10 3.76E+14 3.74E+14 9.19E+14 3.89E+14 1.75E+14 5.06E+12 2.59E+12 8.54E+10 2.92E+10 5.93E+09 1.08E+10 2.25E+09 1.00E+10 2.01E+09 4.36E+09 9.39E+08 2.57E+09 1.00E+09 6.38E+09 8.08E+09 4.47E+10 1.46E+11 3.52E+11 5.31E+11 6.71E+11 7.24E+11 6.82E+11 6.43E+11 3.02E+12 6.02E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  1.347  3.94E+17 1.54E+17 1.02E+18 3.13E+12 2.63E+16 2.62E+16 7.30E+16 2.17E+16 6.08E+15 3.74E+13 1.32E+13 9.90E+10 2.26E+10 2.58E+09 7.30E+09 9.37E+08 9.65E+09 1.19E+09 4.57E+09 6.60E+08 3.56E+09 1.27E+09 2.36E+10 4.42E+10 6.63E+11 4.52E+12 1.87E+13 3.82E+13 5.76E+13 6.91E+13 6.90E+13 6.75E+13 3.63E+14 8.96E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  1.555  3.97E+21 7.94E+20 5.01E+21 1.01E+16 1.28E+20 1.28E+20 4.61E+20 6.74E+19 7.30E+18 2.05E+15 3.44E+14 1.33E+11 1.36E+10 4.86E+08 3.34E+09 1.62E+08 8.90E+09 4.16E+08 5.02E+09 3.25E+08 6.86E+09 2.06E+09 3.23E+11 1.33E+12 1.45E+14 4.32E+15 5.30E+16 1.98E+17 4.25E+17 6.28E+17 2.06E+14 2.01E+14 1.08E+15 1.98E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  1.738  1.59E+22 1.59E+21 1.00E+22 2.03E+16 2.57E+20 2.57E+20 9.22E+20 1.35E+20 1.46E+19 1.12E+17 8.94E+15 1.79E+11 8.15E+09 9.17E+07 1.53E+09 2.79E+07 8.21E+09 1.46E+08 5.51E+09 1.61E+08 1.32E+10 3.32E+09 4.42E+12 3.99E+13 2.90E+14 8.64E+15 1.06E+17 3.96E+17 8.50E+17 1.26E+18 6.13E+14 6.00E+14 3.23E+15 4.40E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  1.904  3.97E+22 3.18E+21 2.01E+22 4.06E+16 5.13E+20 5.13E+20 1.84E+21 2.70E+20 2.92E+19 6.12E+18 2.33E+17 2.40E+11 4.90E+09 1.73E+07 7.02E+08 4.82E+06 7.58E+09 5.09E+07 6.05E+09 7.92E+07 2.54E+10 5.36E+09 6.06E+13 1.20E+15 5.79E+14 1.73E+16 2.12E+17 7.92E+17 1.70E+18 2.51E+18 1.83E+15 1.79E+15 9.63E+15 9.75E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  2.057  8.91E+22 6.69E+21 4.45E+22 8.11E+16 1.03E+21 1.03E+21 3.69E+21 5.39E+20 5.83E+19 3.35E+20 6.05E+18 3.22E+11 2.94E+09 3.26E+06 3.21E+08 8.32E+05 6.99E+09 1.78E+07 6.65E+09 3.91E+07 4.89E+10 8.65E+09 8.29E+14 3.59E+16 1.16E+15 3.45E+16 4.24E+17 1.58E+18 3.40E+18 5.03E+18 5.44E+15 5.33E+15 2.87E+16 2.16E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  2.199  2.78E+23 3.12E+22 3.20E+23 1.62E+17 2.05E+21 2.05E+21 7.37E+21 1.08E+21 1.17E+20 1.83E+22 1.57E+20 4.33E+11 1.77E+09 6.15E+05 1.47E+08 1.44E+05 6.45E+09 6.23E+06 7.30E+09 1.93E+07 9.41E+10 1.40E+10 1.14E+16 1.08E+18 2.31E+15 6.90E+16 8.48E+17 3.17E+18 6.80E+18 1.01E+19 1.62E+16 1.59E+16 8.57E+16 4.79E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  2.332  5.58E+24 1.03E+24 1.32E+25 3.24E+17 4.10E+21 4.10E+21 1.47E+22 2.16E+21 2.33E+20 1.00E+24 4.09E+21 5.81E+11 1.06E+09 1.16E+05 6.75E+07 2.48E+04 5.95E+09 2.18E+06 8.02E+09 9.51E+06 1.81E+11 2.25E+10 1.55E+17 3.23E+19 4.60E+15 1.38E+17 1.70E+18 6.33E+18 1.36E+19 2.01E+19 4.83E+16 4.74E+16 2.56E+17 1.06E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  2.458  2.85E+26 5.49E+25 7.13E+26 6.49E+17 8.20E+21 8.21E+21 2.95E+22 4.31E+21 4.66E+20 5.47E+25 1.07E+23 7.81E+11 6.37E+08 2.19E+04 3.09E+07 4.28E+03 5.49E+09 7.62E+05 8.81E+09 4.69E+06 3.49E+11 3.63E+10 2.13E+18 9.70E+20 9.18E+15 2.76E+17 3.39E+18 1.27E+19 2.72E+19 4.02E+19 1.44E+17 1.41E+17 7.63E+17 2.35E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  2.578  1.55E+28 2.99E+27 3.89E+28 1.30E+18 1.64E+22 1.64E+22 5.90E+22 8.62E+21 9.31E+20 2.99E+27 2.77E+24 1.05E+12 3.83E+08 4.13E+03 1.42E+07 7.39E+02 5.06E+09 2.67E+05 9.67E+09 2.32E+06 6.71E+11 5.86E+10 2.91E+19 2.91E+22 1.83E+16 5.51E+17 6.78E+18 2.53E+19 5.44E+19 8.04E+19 4.29E+17 4.21E+17 2.28E+18 5.22E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  2.693  8.49E+29 1.64E+29 2.13E+30 2.59E+18 3.28E+22 3.28E+22 1.18E+23 1.72E+22 1.86E+21 1.64E+29 7.21E+25 1.41E+12 2.30E+08 7.80E+02 6.49E+06 0.00E+00 4.67E+09 9.32E+04 1.06E+10 1.14E+06 1.29E+12 9.46E+10 3.99E+20 8.74E+23 3.66E+16 1.10E+18 1.36E+19 5.06E+19 1.09E+20 1.61E+20 1.28E+18 1.25E+18 6.79E+18 1.16E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  2.803  4.64E+31 8.95E+30 1.16E+32 5.19E+18 6.56E+22 6.56E+22 2.36E+23 3.45E+22 3.72E+21 8.94E+30 1.88E+27 1.89E+12 1.38E+08 0.00E+00 2.97E+06 0.00E+00 4.31E+09 3.26E+04 1.17E+10 5.64E+05 2.48E+12 1.53E+11 5.46E+21 2.62E+25 7.29E+16 2.20E+18 2.71E+19 1.01E+20 2.18E+20 3.22E+20 3.81E+18 3.74E+18 2.03E+19 2.56E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  2.909  2.54E+33 4.89E+32 6.36E+33 1.04E+19 1.31E+23 1.31E+23 4.72E+23 6.89E+22 7.44E+21 4.89E+32 4.88E+28 2.54E+12 8.30E+07 0.00E+00 1.36E+06 0.00E+00 3.97E+09 1.14E+04 1.28E+10 2.78E+05 4.78E+12 2.46E+11 7.48E+22 7.87E+26 1.46E+17 4.40E+18 5.42E+19 2.03E+20 4.35E+20 6.43E+20 1.14E+19 1.11E+19 6.05E+19 5.68E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  3.011  1.39E+35 2.67E+34 3.48E+35 2.07E+19 2.62E+23 2.62E+23 9.43E+23 1.38E+23 1.49E+22 2.67E+34 1.27E+30 3.41E+12 4.98E+07 0.00E+00 6.24E+05 0.00E+00 3.67E+09 3.99E+03 1.41E+10 1.37E+05 9.20E+12 3.98E+11 1.02E+24 2.36E+28 2.90E+17 8.80E+18 1.08E+20 4.05E+20 8.70E+20 1.29E+21 3.39E+19 3.32E+19 1.80E+20 1.26E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  3.110  7.58E+36 1.46E+36 1.90E+37 4.15E+19 5.25E+23 5.25E+23 1.89E+24 2.76E+23 2.97E+22 1.46E+36 3.30E+31 4.58E+12 2.99E+07 0.00E+00 2.86E+05 0.00E+00 3.38E+09 1.40E+03 1.54E+10 6.77E+04 1.77E+13 6.42E+11 1.40E+25 7.09E+29 5.80E+17 1.76E+19 2.17E+20 8.10E+20 1.74E+21 2.57E+21 1.01E+20 9.90E+19 5.38E+20 2.79E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  3.205  4.15E+38 7.99E+37 1.04E+39 8.29E+19 1.05E+24 1.05E+24 3.77E+24 5.51E+23 5.95E+22 7.99E+37 8.59E+32 6.16E+12 1.80E+07 0.00E+00 1.31E+05 0.00E+00 3.12E+09 4.88E+02 1.70E+10 3.34E+04 3.41E+13 1.04E+12 1.92E+26 2.13E+31 1.16E+18 3.52E+19 4.33E+20 1.62E+21 3.48E+21 5.14E+21 3.01E+20 2.95E+20 1.61E+21 6.18E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  3.298  2.27E+40 4.37E+39 5.68E+40 1.66E+20 2.10E+24 2.10E+24 7.55E+24 1.10E+24 1.19E+23 4.37E+39 2.23E+34 8.27E+12 1.08E+07 0.00E+00 6.00E+04 0.00E+00 2.88E+09 0.00E+00 1.86E+10 1.65E+04 6.56E+13 1.67E+12 2.63E+27 6.39E+32 2.31E+18 7.03E+19 8.67E+20 3.24E+21 6.96E+21 1.03E+22 8.96E+20 8.80E+20 4.79E+21 1.37E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  3.389  1.24E+42 2.39E+41 3.11E+42 3.32E+20 4.20E+24 4.20E+24 1.51E+25 2.20E+24 2.38E+23 2.39E+41 5.81E+35 1.11E+13 6.48E+06 0.00E+00 2.75E+04 0.00E+00 2.66E+09 0.00E+00 2.05E+10 8.13E+03 1.26E+14 2.70E+12 3.60E+28 1.92E+34 4.60E+18 1.40E+20 1.73E+21 6.48E+21 1.39E+22 2.06E+22 2.67E+21 2.62E+21 1.43E+22 3.04E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  3.477  6.78E+43 1.31E+43 1.70E+44 6.63E+20 8.39E+24 8.40E+24 3.02E+25 4.41E+24 4.75E+23 1.31E+43 1.51E+37 1.49E+13 3.89E+06 0.00E+00 1.26E+04 0.00E+00 2.45E+09 0.00E+00 2.25E+10 4.01E+03 2.43E+14 4.35E+12 4.92E+29 5.75E+35 9.19E+18 2.81E+20 3.47E+21 1.30E+22 2.78E+22 4.12E+22 7.96E+21 7.82E+21 4.26E+22 6.73E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 73 A=183: Positive-Parity Spin-dependent Level Density [MeV-1] for TA183  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.123  1.00E+00 7.75E+00 6.46E+01 0.00E+00 0.00E+00 1.67E+00 3.14E+00 2.95E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.173  4.00E+00 1.07E+01 9.99E+01 0.00E+00 0.00E+00 1.67E+00 3.14E+00 2.95E+00 2.95E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.212  7.00E+00 1.20E+01 1.46E+02 0.00E+00 0.00E+00 1.67E+00 1.47E+00 0.00E+00 2.95E+00 2.95E+00 2.95E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.245  1.10E+01 2.46E+01 2.22E+02 1.67E+00 3.14E+00 4.63E+00 2.95E+00 4.63E+00 1.67E+00 2.95E+00 2.95E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.274  2.10E+01 5.15E+01 5.20E+02 1.67E+00 3.18E+00 6.11E+00 1.22E+01 1.05E+01 6.09E+00 4.42E+00 2.95E+00 2.95E+00 1.47E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.300  3.50E+01 6.06E+01 6.52E+02 1.67E+00 3.19E+00 7.75E+00 9.23E+00 1.03E+01 1.20E+01 5.89E+00 4.43E+00 3.14E+00 2.95E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.324  6.20E+01 1.59E+02 1.61E+03 6.09E+00 1.68E+01 2.40E+01 2.88E+01 2.55E+01 1.51E+01 1.33E+01 1.06E+01 7.78E+00 6.30E+00 4.61E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.347  1.11E+02 2.34E+02 2.45E+03 9.23E+00 2.31E+01 3.14E+01 3.76E+01 3.89E+01 3.01E+01 1.62E+01 1.81E+01 1.07E+01 1.09E+01 4.61E+00 2.95E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.368  1.86E+02 3.61E+02 3.92E+03 1.85E+01 3.34E+01 4.02E+01 5.13E+01 4.76E+01 5.38E+01 4.14E+01 2.82E+01 1.66E+01 1.64E+01 7.57E+00 6.09E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.388  3.03E+02 5.77E+02 6.06E+03 3.50E+01 6.61E+01 8.20E+01 7.41E+01 7.28E+01 6.59E+01 6.54E+01 4.21E+01 2.43E+01 1.95E+01 1.51E+01 1.05E+01 4.61E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.407  5.14E+02 1.11E+03 1.20E+04 4.48E+01 1.03E+02 1.55E+02 1.72E+02 1.77E+02 1.24E+02 1.01E+02 8.27E+01 6.02E+01 3.31E+01 2.42E+01 1.94E+01 1.24E+01 4.61E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
