                    *********************************************************************************
                    *  Z= 20 A= 32: Positive-Parity Spin-dependent Level Density [MeV-1] for CA 32  *
  19.00  1.793  1.14E+10 8.39E+09 2.96E+11 4.05E+07 7.95E+07 1.14E+08 1.45E+08 1.68E+08 1.89E+08 2.12E+08 2.38E+08 2.67E+08 2.95E+08 3.18E+08 3.36E+08 3.44E+08 3.46E+08 3.41E+08 3.38E+08 3.37E+08 3.35E+08 3.31E+08 3.26E+08 3.15E+08 3.01E+08 2.81E+08 2.61E+08 2.42E+08 5.33E+08 3.84E+08 3.58E+08 6.13E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.840  2.48E+10 1.82E+10 6.66E+11 8.00E+07 1.57E+08 2.24E+08 2.83E+08 3.25E+08 3.64E+08 4.09E+08 4.63E+08 5.23E+08 5.85E+08 6.38E+08 6.80E+08 6.99E+08 7.08E+08 7.00E+08 6.99E+08 7.02E+08 7.07E+08 7.08E+08 7.07E+08 6.91E+08 6.68E+08 6.30E+08 5.92E+08 5.53E+08 1.29E+09 9.43E+08 9.03E+08 1.59E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.951  2.12E+11 1.32E+11 5.27E+12 4.38E+08 8.59E+08 1.21E+09 1.51E+09 1.70E+09 1.88E+09 2.11E+09 2.42E+09 2.81E+09 3.24E+09 3.63E+09 3.96E+09 4.13E+09 4.24E+09 4.22E+09 4.28E+09 4.40E+09 4.57E+09 4.72E+09 4.88E+09 4.93E+09 4.90E+09 4.73E+09 4.56E+09 4.37E+09 1.17E+10 8.94E+09 9.11E+09 1.71E+10 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  2.057  1.64E+12 1.01E+12 4.39E+13 2.40E+09 4.70E+09 6.52E+09 8.09E+09 8.87E+09 9.67E+09 1.09E+10 1.27E+10 1.51E+10 1.79E+10 2.06E+10 2.31E+10 2.44E+10 2.54E+10 2.54E+10 2.62E+10 2.76E+10 2.95E+10 3.14E+10 3.37E+10 3.51E+10 3.60E+10 3.56E+10 3.51E+10 3.46E+10 1.06E+11 8.47E+10 9.19E+10 1.85E+11 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  2.253  1.80E+14 7.05E+13 3.48E+15 7.21E+10 1.41E+11 1.90E+11 2.31E+11 2.42E+11 2.57E+11 2.90E+11 3.49E+11 4.36E+11 5.50E+11 6.67E+11 7.83E+11 8.53E+11 9.09E+11 9.24E+11 9.85E+11 1.09E+12 1.23E+12 1.40E+12 1.61E+12 1.78E+12 1.94E+12 2.01E+12 2.09E+12 2.16E+12 8.75E+12 7.61E+12 9.36E+12 2.16E+13 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  2.602  8.62E+17 1.72E+17 8.52E+18 6.50E+13 1.27E+14 1.62E+14 1.89E+14 1.80E+14 1.81E+14 2.05E+14 2.63E+14 3.64E+14 5.17E+14 6.98E+14 9.01E+14 1.04E+15 1.17E+15 1.22E+15 1.39E+15 1.68E+15 2.14E+15 2.76E+15 3.67E+15 4.61E+15 5.66E+15 6.41E+15 7.36E+15 8.47E+15 5.94E+16 6.14E+16 2.79E+13 6.44E+13 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  2.909  3.45E+18 3.45E+17 1.70E+19 1.30E+14 2.53E+14 3.23E+14 3.78E+14 3.60E+14 3.62E+14 4.10E+14 5.26E+14 7.27E+14 1.03E+15 1.39E+15 1.80E+15 2.08E+15 2.33E+15 2.44E+15 2.77E+15 3.36E+15 4.28E+15 5.52E+15 7.34E+15 9.21E+15 1.13E+16 1.28E+16 1.47E+16 1.69E+16 1.19E+17 1.23E+17 8.31E+13 1.92E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.187  8.62E+18 6.89E+17 3.41E+19 2.60E+14 5.06E+14 6.46E+14 7.55E+14 7.20E+14 7.23E+14 8.19E+14 1.05E+15 1.45E+15 2.07E+15 2.79E+15 3.60E+15 4.16E+15 4.66E+15 4.88E+15 5.55E+15 6.71E+15 8.56E+15 1.10E+16 1.47E+16 1.84E+16 2.26E+16 2.56E+16 2.94E+16 3.39E+16 2.37E+17 2.46E+17 2.48E+14 5.73E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  3.442  1.90E+19 1.38E+18 6.82E+19 5.19E+14 1.01E+15 1.29E+15 1.51E+15 1.44E+15 1.45E+15 1.64E+15 2.10E+15 2.90E+15 4.13E+15 5.57E+15 7.20E+15 8.31E+15 9.32E+15 9.75E+15 1.11E+16 1.34E+16 1.71E+16 2.20E+16 2.94E+16 3.68E+16 4.52E+16 5.13E+16 5.89E+16 6.78E+16 4.75E+17 4.91E+17 7.38E+14 1.71E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  3.679  3.97E+19 2.76E+18 1.37E+20 1.04E+15 2.02E+15 2.58E+15 3.01E+15 2.88E+15 2.89E+15 3.27E+15 4.20E+15 5.80E+15 8.26E+15 1.11E+16 1.44E+16 1.66E+16 1.86E+16 1.95E+16 2.22E+16 2.68E+16 3.42E+16 4.41E+16 5.87E+16 7.37E+16 9.05E+16 1.03E+17 1.18E+17 1.35E+17 9.49E+17 9.82E+17 2.20E+15 5.10E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  3.903  8.11E+19 5.53E+18 2.73E+20 2.07E+15 4.04E+15 5.16E+15 6.03E+15 5.75E+15 5.77E+15 6.53E+15 8.39E+15 1.16E+16 1.65E+16 2.23E+16 2.88E+16 3.32E+16 3.73E+16 3.90E+16 4.43E+16 5.37E+16 6.84E+16 8.82E+16 1.17E+17 1.47E+17 1.81E+17 2.05E+17 2.35E+17 2.71E+17 1.90E+18 1.96E+18 6.56E+15 1.52E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  4.114  1.64E+20 1.11E+19 5.48E+20 4.15E+15 8.07E+15 1.03E+16 1.20E+16 1.15E+16 1.15E+16 1.31E+16 1.68E+16 2.32E+16 3.30E+16 4.45E+16 5.75E+16 6.64E+16 7.45E+16 7.79E+16 8.86E+16 1.07E+17 1.37E+17 1.76E+17 2.35E+17 2.95E+17 3.62E+17 4.10E+17 4.71E+17 5.42E+17 3.80E+18 3.93E+18 1.95E+16 4.54E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  4.315  3.31E+20 2.22E+19 1.10E+21 8.29E+15 1.61E+16 2.06E+16 2.41E+16 2.30E+16 2.31E+16 2.61E+16 3.35E+16 4.63E+16 6.59E+16 8.90E+16 1.15E+17 1.33E+17 1.49E+17 1.56E+17 1.77E+17 2.15E+17 2.74E+17 3.52E+17 4.69E+17 5.89E+17 7.23E+17 8.20E+17 9.42E+17 1.08E+18 7.59E+18 7.86E+18 5.83E+16 1.35E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  4.506  6.65E+20 4.46E+19 2.21E+21 1.66E+16 3.23E+16 4.12E+16 4.81E+16 4.59E+16 4.61E+16 5.22E+16 6.70E+16 9.26E+16 1.32E+17 1.78E+17 2.30E+17 2.65E+17 2.98E+17 3.11E+17 3.54E+17 4.29E+17 5.47E+17 7.05E+17 9.39E+17 1.18E+18 1.45E+18 1.64E+18 1.88E+18 2.17E+18 1.52E+19 1.57E+19 1.74E+17 4.04E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  4.690  1.34E+21 8.98E+19 4.45E+21 3.31E+16 6.45E+16 8.24E+16 9.62E+16 9.18E+16 9.21E+16 1.04E+17 1.34E+17 1.85E+17 2.63E+17 3.56E+17 4.60E+17 5.31E+17 5.95E+17 6.23E+17 7.08E+17 8.58E+17 1.09E+18 1.41E+18 1.88E+18 2.35E+18 2.89E+18 3.28E+18 3.77E+18 4.33E+18 3.04E+19 3.14E+19 5.17E+17 1.20E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  4.867  2.69E+21 1.81E+20 9.00E+21 6.62E+16 1.29E+17 1.65E+17 1.92E+17 1.83E+17 1.84E+17 2.08E+17 2.67E+17 3.70E+17 5.27E+17 7.11E+17 9.19E+17 1.06E+18 1.19E+18 1.24E+18 1.42E+18 1.71E+18 2.19E+18 2.82E+18 3.75E+18 4.71E+18 5.78E+18 6.55E+18 7.53E+18 8.66E+18 6.07E+19 6.28E+19 1.54E+18 3.59E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  5.038  5.44E+21 3.67E+20 1.83E+22 1.32E+17 2.58E+17 3.29E+17 3.84E+17 3.67E+17 3.68E+17 4.16E+17 5.35E+17 7.40E+17 1.05E+18 1.42E+18 1.84E+18 2.12E+18 2.38E+18 2.49E+18 2.83E+18 3.43E+18 4.37E+18 5.63E+18 7.50E+18 9.42E+18 1.16E+19 1.31E+19 1.51E+19 1.73E+19 1.21E+20 1.26E+20 4.60E+18 1.07E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  5.204  1.10E+22 7.50E+20 3.74E+22 2.65E+17 5.15E+17 6.58E+17 7.68E+17 7.33E+17 7.35E+17 8.32E+17 1.07E+18 1.48E+18 2.10E+18 2.84E+18 3.67E+18 4.24E+18 4.76E+18 4.98E+18 5.66E+18 6.85E+18 8.74E+18 1.13E+19 1.50E+19 1.88E+19 2.31E+19 2.62E+19 3.01E+19 3.46E+19 2.43E+20 2.51E+20 1.37E+19 3.20E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  5.364  2.25E+22 1.54E+21 7.74E+22 5.29E+17 1.03E+18 1.32E+18 1.54E+18 1.46E+18 1.47E+18 1.66E+18 2.14E+18 2.96E+18 4.21E+18 5.68E+18 7.34E+18 8.48E+18 9.51E+18 9.95E+18 1.13E+19 1.37E+19 1.75E+19 2.25E+19 3.00E+19 3.76E+19 4.62E+19 5.24E+19 6.02E+19 6.93E+19 4.86E+20 5.03E+20 4.08E+19 9.53E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  5.519  4.63E+22 3.22E+21 1.63E+23 1.06E+18 2.06E+18 2.63E+18 3.07E+18 2.93E+18 2.94E+18 3.32E+18 4.27E+18 5.91E+18 8.41E+18 1.14E+19 1.47E+19 1.69E+19 1.90E+19 1.99E+19 2.26E+19 2.74E+19 3.49E+19 4.50E+19 6.00E+19 7.53E+19 9.25E+19 1.05E+20 1.20E+20 1.39E+20 9.71E+20 1.01E+21 1.22E+20 2.84E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  5.670  9.67E+22 6.84E+21 3.48E+23 2.11E+18 4.11E+18 5.25E+18 6.13E+18 5.85E+18 5.87E+18 6.64E+18 8.53E+18 1.18E+19 1.68E+19 2.27E+19 2.93E+19 3.39E+19 3.80E+19 3.98E+19 4.52E+19 5.48E+19 6.99E+19 9.00E+19 1.20E+20 1.51E+20 1.85E+20 2.10E+20 2.41E+20 2.77E+20 1.94E+21 2.01E+21 3.63E+20 8.48E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  5.818  2.05E+23 1.49E+22 7.64E+23 4.22E+18 8.22E+18 1.05E+19 1.23E+19 1.17E+19 1.17E+19 1.33E+19 1.71E+19 2.36E+19 3.36E+19 4.54E+19 5.87E+19 6.77E+19 7.60E+19 7.95E+19 9.04E+19 1.10E+20 1.40E+20 1.80E+20 2.40E+20 3.01E+20 3.70E+20 4.19E+20 4.81E+20 5.54E+20 3.89E+21 4.02E+21 1.08E+21 2.53E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 20 A= 66: Positive-Parity Spin-dependent Level Density [MeV-1] for CA 66  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29     J=30     J=31     J=32     J=33     J=34     J=35     J=36     J=37     J=38     J=39     J=40     J=41     J=42     J=43     J=44     J=45     J=46     J=47     J=48     J=49
   0.25  0.204  1.00E+00 1.67E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.289  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.354  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.408  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.456  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.500  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.540  1.00E+00 1.67E+00 1.50E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.577  2.00E+00 5.00E+00 6.50E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.67E+00 0.00E+00 1.67E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.612  3.00E+00 5.00E+00 5.83E+01 0.00E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 1.67E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.645  4.00E+00 1.67E+00 8.33E+00 0.00E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.677  5.00E+00 8.33E+00 9.17E+01 0.00E+00 0.00E+00 0.00E+00 1.67E+00 1.67E+00 1.67E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.707  8.00E+00 1.17E+01 1.25E+02 0.00E+00 0.00E+00 0.00E+00 1.67E+00 3.33E+00 3.33E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.736  1.10E+01 1.00E+01 9.67E+01 0.00E+00 0.00E+00 1.67E+00 1.67E+00 1.67E+00 3.33E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
