                    *********************************************************************************
                    *  Z= 78 A=193: Positive-Parity Spin-dependent Level Density [MeV-1] for PT193  *
  12.00  0.814  4.06E+09 5.44E+09 5.41E+10 3.62E+08 6.69E+08 8.27E+08 8.44E+08 7.56E+08 6.22E+08 4.45E+08 3.28E+08 2.12E+08 1.43E+08 9.30E+07 5.77E+07 3.55E+07 2.16E+07 1.19E+07 6.69E+06 3.56E+06 1.74E+06 8.25E+05 3.64E+05 1.41E+05 5.12E+04 1.67E+04 4.54E+03 1.15E+03 9.06E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  0.848  2.01E+10 2.66E+10 2.71E+11 1.73E+09 3.18E+09 3.94E+09 4.03E+09 3.63E+09 3.04E+09 2.20E+09 1.65E+09 1.09E+09 7.60E+08 5.10E+08 3.28E+08 2.10E+08 1.34E+08 7.81E+07 4.63E+07 2.63E+07 1.38E+07 7.10E+06 3.45E+06 1.53E+06 6.54E+05 2.51E+05 8.73E+04 2.70E+04 7.04E+03 1.79E+03 1.27E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  0.880  9.62E+10 1.26E+11 1.31E+12 7.92E+09 1.45E+10 1.81E+10 1.86E+10 1.69E+10 1.43E+10 1.05E+10 8.03E+09 5.40E+09 3.84E+09 2.65E+09 1.74E+09 1.15E+09 7.61E+08 4.63E+08 2.87E+08 1.72E+08 9.50E+07 5.24E+07 2.75E+07 1.33E+07 6.29E+06 2.70E+06 1.10E+06 4.19E+05 1.42E+05 4.21E+04 1.04E+04 2.70E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  0.911  3.26E+11 3.34E+11 3.54E+12 2.00E+10 3.76E+10 4.69E+10 4.90E+10 4.52E+10 3.80E+10 2.81E+10 2.16E+10 1.50E+10 1.07E+10 7.46E+09 4.97E+09 3.35E+09 2.26E+09 1.39E+09 8.90E+08 5.49E+08 3.18E+08 1.82E+08 1.00E+08 5.10E+07 2.55E+07 1.18E+07 5.29E+06 2.19E+06 8.23E+05 2.91E+05 9.19E+04 3.07E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  0.940  9.36E+11 8.86E+11 9.59E+12 5.04E+10 9.71E+10 1.22E+11 1.29E+11 1.21E+11 1.01E+11 7.49E+10 5.79E+10 4.15E+10 2.96E+10 2.10E+10 1.42E+10 9.75E+09 6.68E+09 4.18E+09 2.76E+09 1.75E+09 1.07E+09 6.36E+08 3.66E+08 1.95E+08 1.03E+08 5.18E+07 2.53E+07 1.14E+07 4.76E+06 2.01E+06 8.12E+05 3.48E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  0.969  2.56E+12 2.36E+12 2.60E+13 1.27E+11 2.51E+11 3.15E+11 3.40E+11 3.23E+11 2.67E+11 2.00E+11 1.55E+11 1.15E+11 8.22E+10 5.91E+10 4.05E+10 2.84E+10 1.98E+10 1.25E+10 8.55E+09 5.61E+09 3.57E+09 2.22E+09 1.34E+09 7.44E+08 4.20E+08 2.27E+08 1.22E+08 5.96E+07 2.75E+07 1.39E+07 7.17E+06 3.94E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  0.997  6.88E+12 6.29E+12 7.09E+13 3.21E+11 6.49E+11 8.15E+11 8.97E+11 8.63E+11 7.09E+11 5.32E+11 4.18E+11 3.19E+11 2.28E+11 1.66E+11 1.15E+11 8.25E+10 5.87E+10 3.77E+10 2.65E+10 1.79E+10 1.20E+10 7.72E+09 4.88E+09 2.84E+09 1.70E+09 9.94E+08 5.83E+08 3.11E+08 1.59E+08 9.57E+07 6.33E+07 4.47E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.025  1.84E+13 1.68E+13 1.94E+14 8.10E+11 1.68E+12 2.11E+12 2.36E+12 2.31E+12 1.88E+12 1.42E+12 1.12E+12 8.85E+11 6.34E+11 4.68E+11 3.29E+11 2.40E+11 1.74E+11 1.13E+11 8.21E+10 5.74E+10 4.00E+10 2.69E+10 1.78E+10 1.09E+10 6.91E+09 4.36E+09 2.79E+09 1.62E+09 9.20E+08 6.61E+08 5.59E+08 5.07E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.051  4.93E+13 4.49E+13 5.32E+14 2.04E+12 4.34E+12 5.47E+12 6.23E+12 6.17E+12 4.99E+12 3.78E+12 3.01E+12 2.45E+12 1.76E+12 1.32E+12 9.38E+11 6.98E+11 5.15E+11 3.39E+11 2.55E+11 1.83E+11 1.34E+11 9.37E+10 6.49E+10 4.15E+10 2.80E+10 1.91E+10 1.34E+10 8.46E+09 5.32E+09 4.56E+09 4.94E+09 5.75E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.115  7.75E+14 5.36E+14 7.03E+15 2.07E+13 4.66E+13 5.91E+13 7.02E+13 7.21E+13 5.72E+13 4.38E+13 3.56E+13 3.14E+13 2.26E+13 1.75E+13 1.29E+13 1.01E+13 7.78E+12 5.30E+12 4.30E+12 3.35E+12 2.75E+12 2.12E+12 1.65E+12 1.19E+12 9.29E+11 7.68E+11 6.74E+11 5.26E+11 4.28E+11 5.72E+11 1.15E+12 2.49E+12 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.176  9.57E+15 6.50E+15 9.44E+16 2.09E+14 5.00E+14 6.39E+14 7.92E+14 8.43E+14 6.55E+14 5.08E+14 4.21E+14 4.02E+14 2.90E+14 2.33E+14 1.77E+14 1.46E+14 1.18E+14 8.28E+13 7.28E+13 6.13E+13 5.65E+13 4.81E+13 4.20E+13 3.38E+13 3.08E+13 3.09E+13 3.39E+13 3.27E+13 3.44E+13 1.14E+12 2.29E+12 4.97E+12 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  1.288  3.80E+18 1.51E+18 4.28E+19 2.14E+16 5.77E+16 7.45E+16 1.01E+17 1.15E+17 8.59E+16 6.83E+16 5.88E+16 6.58E+16 4.79E+16 4.11E+16 3.34E+16 3.03E+16 2.69E+16 2.02E+16 2.08E+16 2.05E+16 2.38E+16 2.47E+16 2.72E+16 2.75E+16 3.38E+16 4.99E+16 8.60E+16 1.27E+17 2.22E+17 4.52E+12 9.10E+12 1.98E+13 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  1.487  3.40E+19 4.52E+18 1.28E+20 6.37E+16 1.72E+17 2.22E+17 3.00E+17 3.44E+17 2.56E+17 2.04E+17 1.75E+17 1.97E+17 1.43E+17 1.23E+17 9.98E+16 9.06E+16 8.03E+16 6.05E+16 6.23E+16 6.13E+16 7.14E+16 7.40E+16 8.16E+16 8.26E+16 1.01E+17 1.50E+17 2.58E+17 3.80E+17 6.67E+17 7.11E+13 1.44E+14 3.16E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  1.662  1.24E+20 1.35E+19 3.85E+20 1.90E+17 5.14E+17 6.63E+17 8.96E+17 1.03E+18 7.65E+17 6.09E+17 5.24E+17 5.87E+17 4.27E+17 3.67E+17 2.98E+17 2.71E+17 2.40E+17 1.81E+17 1.86E+17 1.83E+17 2.14E+17 2.22E+17 2.44E+17 2.48E+17 3.04E+17 4.49E+17 7.73E+17 1.14E+18 2.00E+18 1.12E+15 2.29E+15 5.03E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  1.821  3.95E+20 4.06E+19 1.16E+21 5.66E+17 1.53E+18 1.98E+18 2.68E+18 3.06E+18 2.28E+18 1.82E+18 1.56E+18 1.76E+18 1.28E+18 1.10E+18 8.92E+17 8.11E+17 7.19E+17 5.41E+17 5.58E+17 5.49E+17 6.40E+17 6.65E+17 7.33E+17 7.42E+17 9.12E+17 1.35E+18 2.32E+18 3.42E+18 6.00E+18 1.76E+16 3.63E+16 8.02E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  1.967  1.21E+21 1.23E+20 3.57E+21 1.69E+18 4.57E+18 5.90E+18 7.98E+18 9.14E+18 6.82E+18 5.42E+18 4.67E+18 5.24E+18 3.81E+18 3.28E+18 2.67E+18 2.42E+18 2.15E+18 1.62E+18 1.67E+18 1.64E+18 1.92E+18 1.99E+18 2.20E+18 2.22E+18 2.73E+18 4.03E+18 6.96E+18 1.03E+19 1.80E+19 2.78E+17 5.76E+17 1.28E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  2.103  3.81E+21 3.96E+20 1.23E+22 5.03E+18 1.36E+19 1.76E+19 2.38E+19 2.73E+19 2.04E+19 1.62E+19 1.39E+19 1.57E+19 1.14E+19 9.79E+18 7.97E+18 7.25E+18 6.43E+18 4.84E+18 5.00E+18 4.92E+18 5.74E+18 5.97E+18 6.58E+18 6.67E+18 8.20E+18 1.21E+19 2.09E+19 3.07E+19 5.40E+19 4.37E+18 9.14E+18 2.03E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  2.230  1.39E+22 1.62E+21 6.16E+22 1.50E+19 4.06E+19 5.25E+19 7.11E+19 8.15E+19 6.07E+19 4.83E+19 4.16E+19 4.68E+19 3.41E+19 2.93E+19 2.38E+19 2.17E+19 1.92E+19 1.45E+19 1.50E+19 1.47E+19 1.72E+19 1.79E+19 1.97E+19 2.00E+19 2.46E+19 3.63E+19 6.26E+19 9.22E+19 1.62E+20 6.89E+19 1.45E+20 3.24E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  2.351  8.09E+22 1.18E+22 5.79E+23 4.46E+19 1.21E+20 1.57E+20 2.12E+20 2.43E+20 1.81E+20 1.44E+20 1.24E+20 1.40E+20 1.02E+20 8.74E+19 7.12E+19 6.48E+19 5.75E+19 4.34E+19 4.48E+19 4.41E+19 5.15E+19 5.36E+19 5.91E+19 5.99E+19 7.37E+19 1.09E+20 1.88E+20 2.77E+20 4.86E+20 1.08E+21 2.30E+21 5.16E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  2.466  8.67E+23 1.45E+23 8.01E+24 1.33E+20 3.62E+20 4.67E+20 6.33E+20 7.26E+20 5.41E+20 4.31E+20 3.71E+20 4.18E+20 3.04E+20 2.61E+20 2.13E+20 1.94E+20 1.72E+20 1.30E+20 1.34E+20 1.32E+20 1.54E+20 1.60E+20 1.77E+20 1.80E+20 2.21E+20 3.26E+20 5.63E+20 8.30E+20 1.46E+21 1.71E+22 3.65E+22 8.21E+22 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  2.575  1.25E+25 2.18E+24 1.24E+26 3.97E+20 1.08E+21 1.39E+21 1.89E+21 2.17E+21 1.62E+21 1.29E+21 1.11E+21 1.25E+21 9.08E+20 7.81E+20 6.37E+20 5.80E+20 5.15E+20 3.88E+20 4.01E+20 3.96E+20 4.62E+20 4.81E+20 5.31E+20 5.38E+20 6.63E+20 9.78E+20 1.69E+21 2.49E+21 4.37E+21 2.69E+23 5.79E+23 1.31E+24 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  2.681  1.95E+26 3.43E+25 1.95E+27 1.18E+21 3.22E+21 4.15E+21 5.64E+21 6.47E+21 4.82E+21 3.84E+21 3.31E+21 3.73E+21 2.71E+21 2.33E+21 1.90E+21 1.73E+21 1.54E+21 1.16E+21 1.20E+21 1.18E+21 1.38E+21 1.44E+21 1.59E+21 1.61E+21 1.99E+21 2.93E+21 5.06E+21 7.47E+21 1.31E+22 4.23E+24 9.18E+24 2.08E+25 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  2.782  3.09E+27 5.44E+26 3.10E+28 3.52E+21 9.59E+21 1.24E+22 1.68E+22 1.93E+22 1.44E+22 1.15E+22 9.88E+21 1.11E+22 8.11E+21 6.98E+21 5.69E+21 5.18E+21 4.61E+21 3.47E+21 3.59E+21 3.55E+21 4.15E+21 4.32E+21 4.77E+21 4.84E+21 5.96E+21 8.80E+21 1.52E+22 2.24E+22 3.93E+22 6.67E+25 1.46E+26 3.32E+26 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  2.879  4.90E+28 8.64E+27 4.93E+29 1.05E+22 2.86E+22 3.70E+22 5.02E+22 5.77E+22 4.29E+22 3.42E+22 2.95E+22 3.33E+22 2.42E+22 2.08E+22 1.70E+22 1.55E+22 1.38E+22 1.04E+22 1.08E+22 1.06E+22 1.24E+22 1.29E+22 1.43E+22 1.45E+22 1.79E+22 2.64E+22 4.55E+22 6.72E+22 1.18E+23 1.05E+27 2.31E+27 5.28E+27 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  2.974  7.79E+29 1.37E+29 7.83E+30 3.13E+22 8.54E+22 1.10E+23 1.50E+23 1.72E+23 1.28E+23 1.02E+23 8.80E+22 9.95E+22 7.24E+22 6.23E+22 5.08E+22 4.64E+22 4.12E+22 3.11E+22 3.22E+22 3.18E+22 3.72E+22 3.87E+22 4.28E+22 4.35E+22 5.35E+22 7.91E+22 1.37E+23 2.01E+23 3.54E+23 1.65E+28 3.66E+28 8.41E+28 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  3.065  1.24E+31 2.18E+30 1.24E+32 9.33E+22 2.55E+23 3.29E+23 4.47E+23 5.14E+23 3.83E+23 3.05E+23 2.63E+23 2.97E+23 2.16E+23 1.86E+23 1.52E+23 1.39E+23 1.23E+23 9.30E+22 9.64E+22 9.52E+22 1.11E+23 1.16E+23 1.28E+23 1.30E+23 1.61E+23 2.37E+23 4.10E+23 6.04E+23 1.06E+24 2.60E+29 5.81E+29 1.34E+30 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  3.154  1.97E+32 3.47E+31 1.98E+33 2.78E+23 7.59E+23 9.81E+23 1.33E+24 1.53E+24 1.14E+24 9.10E+23 7.85E+23 8.88E+23 6.46E+23 5.57E+23 4.54E+23 4.15E+23 3.69E+23 2.78E+23 2.88E+23 2.85E+23 3.34E+23 3.48E+23 3.85E+23 3.90E+23 4.81E+23 7.11E+23 1.23E+24 1.81E+24 3.19E+24 4.10E+30 9.22E+30 2.13E+31 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  3.241  3.12E+33 5.51E+32 3.14E+34 8.29E+23 2.26E+24 2.93E+24 3.98E+24 4.58E+24 3.41E+24 2.72E+24 2.34E+24 2.65E+24 1.93E+24 1.66E+24 1.36E+24 1.24E+24 1.10E+24 8.33E+23 8.63E+23 8.53E+23 1.00E+24 1.04E+24 1.15E+24 1.17E+24 1.44E+24 2.13E+24 3.69E+24 5.44E+24 9.56E+24 6.45E+31 1.46E+32 3.40E+32 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  3.325  4.96E+34 8.75E+33 4.99E+35 2.47E+24 6.76E+24 8.73E+24 1.19E+25 1.37E+25 1.02E+25 8.11E+24 7.00E+24 7.93E+24 5.77E+24 4.97E+24 4.06E+24 3.71E+24 3.30E+24 2.49E+24 2.58E+24 2.55E+24 3.00E+24 3.12E+24 3.45E+24 3.51E+24 4.33E+24 6.40E+24 1.11E+25 1.63E+25 2.87E+25 1.02E+33 2.32E+33 5.41E+33 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 78 A=199: Negative-parity Spin-dependent Level Density [MeV-1] for PT199  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.118  1.00E+00 4.22E+00 2.12E+01 4.26E-01 2.09E+00 8.52E-01 8.52E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.166  2.00E+00 3.37E+00 1.53E+01 1.67E+00 0.00E+00 8.52E-01 8.52E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.204  3.00E+00 3.80E+00 1.95E+01 1.67E+00 4.26E-01 4.26E-01 4.26E-01 8.52E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.235  4.00E+00 7.98E+00 3.98E+01 3.33E+00 2.09E+00 4.26E-01 4.26E-01 8.52E-01 8.52E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.263  7.00E+00 1.64E+01 7.16E+01 6.67E+00 4.19E+00 3.37E+00 8.52E-01 4.26E-01 8.52E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.288  1.40E+01 3.48E+01 1.46E+02 1.50E+01 9.26E+00 6.70E+00 2.13E+00 4.26E-01 4.26E-01 8.52E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
