                    *********************************************************************************
                    *  Z= 68 A=163: Positive-Parity Spin-dependent Level Density [MeV-1] for ER163  *
 100.00  2.551  9.33E+23 6.29E+22 1.25E+24 3.38E+20 6.78E+20 1.02E+21 2.51E+21 3.63E+21 3.90E+21 5.47E+21 5.70E+21 4.58E+21 4.88E+21 6.70E+21 4.92E+21 5.11E+21 6.50E+21 6.79E+21 2.01E+19 1.99E+19 1.86E+19 1.71E+19 1.52E+19 1.11E+19 1.02E+19 1.06E+19 7.89E+18 7.60E+18 5.60E+18 5.76E+18 4.43E+18 2.76E+18 2.03E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  2.676  1.88E+24 1.26E+23 2.51E+24 6.75E+20 1.36E+21 2.05E+21 5.02E+21 7.26E+21 7.80E+21 1.09E+22 1.14E+22 9.17E+21 9.75E+21 1.34E+22 9.85E+21 1.02E+22 1.30E+22 1.36E+22 5.98E+19 5.94E+19 5.56E+19 5.11E+19 4.54E+19 3.31E+19 3.03E+19 3.18E+19 2.36E+19 2.27E+19 1.67E+19 1.72E+19 1.32E+19 8.26E+18 6.08E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  2.795  3.77E+24 2.52E+23 5.04E+24 1.35E+21 2.71E+21 4.09E+21 1.00E+22 1.45E+22 1.56E+22 2.19E+22 2.28E+22 1.83E+22 1.95E+22 2.68E+22 1.97E+22 2.04E+22 2.60E+22 2.72E+22 1.78E+20 1.77E+20 1.66E+20 1.52E+20 1.35E+20 9.88E+19 9.06E+19 9.49E+19 7.04E+19 6.78E+19 5.01E+19 5.15E+19 3.96E+19 2.47E+19 1.82E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  2.909  7.56E+24 5.06E+23 1.01E+25 2.70E+21 5.42E+21 8.19E+21 2.01E+22 2.90E+22 3.12E+22 4.37E+22 4.56E+22 3.67E+22 3.90E+22 5.36E+22 3.94E+22 4.08E+22 5.20E+22 5.43E+22 5.31E+20 5.28E+20 4.95E+20 4.55E+20 4.04E+20 2.95E+20 2.70E+20 2.84E+20 2.10E+20 2.03E+20 1.50E+20 1.54E+20 1.18E+20 7.39E+19 5.44E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  3.019  1.52E+25 1.02E+24 2.04E+25 5.40E+21 1.08E+22 1.64E+22 4.01E+22 5.81E+22 6.24E+22 8.74E+22 9.12E+22 7.33E+22 7.80E+22 1.07E+23 7.88E+22 8.17E+22 1.04E+23 1.09E+23 1.58E+21 1.57E+21 1.48E+21 1.36E+21 1.21E+21 8.80E+20 8.07E+20 8.47E+20 6.28E+20 6.06E+20 4.47E+20 4.60E+20 3.54E+20 2.21E+20 1.63E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  3.125  3.05E+25 2.04E+24 4.14E+25 1.08E+22 2.17E+22 3.27E+22 8.02E+22 1.16E+23 1.25E+23 1.75E+23 1.82E+23 1.47E+23 1.56E+23 2.14E+23 1.57E+23 1.63E+23 2.08E+23 2.17E+23 4.72E+21 4.70E+21 4.40E+21 4.05E+21 3.60E+21 2.63E+21 2.41E+21 2.53E+21 1.88E+21 1.81E+21 1.34E+21 1.37E+21 1.06E+21 6.61E+20 4.87E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  3.227  6.13E+25 4.12E+24 8.42E+25 2.16E+22 4.34E+22 6.55E+22 1.60E+23 2.32E+23 2.49E+23 3.50E+23 3.65E+23 2.93E+23 3.12E+23 4.29E+23 3.15E+23 3.27E+23 4.16E+23 4.34E+23 1.41E+22 1.40E+22 1.31E+22 1.21E+22 1.07E+22 7.84E+21 7.20E+21 7.56E+21 5.60E+21 5.41E+21 3.99E+21 4.11E+21 3.17E+21 1.98E+21 1.46E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  3.326  1.24E+26 8.36E+24 1.73E+26 4.32E+22 8.67E+22 1.31E+23 3.21E+23 4.64E+23 4.99E+23 6.99E+23 7.30E+23 5.86E+23 6.24E+23 8.57E+23 6.30E+23 6.53E+23 8.31E+23 8.69E+23 4.19E+22 4.17E+22 3.92E+22 3.61E+22 3.21E+22 2.34E+22 2.15E+22 2.26E+22 1.67E+22 1.62E+22 1.19E+22 1.23E+22 9.47E+21 5.91E+21 4.35E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  3.423  2.51E+26 1.70E+25 3.60E+26 8.64E+22 1.73E+23 2.62E+23 6.42E+23 9.29E+23 9.98E+23 1.40E+24 1.46E+24 1.17E+24 1.25E+24 1.71E+24 1.26E+24 1.31E+24 1.66E+24 1.74E+24 1.25E+23 1.24E+23 1.17E+23 1.08E+23 9.57E+22 6.98E+22 6.41E+22 6.74E+22 5.00E+22 4.83E+22 3.57E+22 3.67E+22 2.83E+22 1.77E+22 1.30E+22 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  3.517  5.11E+26 3.51E+25 7.60E+26 1.73E+23 3.47E+23 5.23E+23 1.28E+24 1.86E+24 2.00E+24 2.80E+24 2.92E+24 2.35E+24 2.50E+24 3.43E+24 2.52E+24 2.61E+24 3.32E+24 3.48E+24 3.72E+23 3.71E+23 3.48E+23 3.21E+23 2.86E+23 2.08E+23 1.91E+23 2.01E+23 1.49E+23 1.44E+23 1.07E+23 1.10E+23 8.47E+22 5.28E+22 3.90E+22 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  3.608  1.05E+27 7.31E+25 1.64E+27 3.45E+23 6.94E+23 1.05E+24 2.57E+24 3.71E+24 3.99E+24 5.59E+24 5.84E+24 4.69E+24 4.99E+24 6.86E+24 5.04E+24 5.23E+24 6.65E+24 6.95E+24 1.11E+24 1.11E+24 1.04E+24 9.58E+23 8.53E+23 6.22E+23 5.72E+23 6.02E+23 4.46E+23 4.31E+23 3.18E+23 3.28E+23 2.53E+23 1.58E+23 1.17E+23 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 68 A=171: Positive-Parity Spin-dependent Level Density [MeV-1] for ER171  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.127  1.00E+00 3.20E+00 2.87E+01 0.00E+00 0.00E+00 0.00E+00 1.67E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.179  2.00E+00 7.94E+00 8.19E+01 0.00E+00 0.00E+00 0.00E+00 3.33E+00 1.54E+00 1.54E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.220  5.00E+00 1.41E+01 1.65E+02 0.00E+00 0.00E+00 0.00E+00 1.67E+00 4.74E+00 3.07E+00 3.07E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.254  1.00E+01 2.51E+01 3.12E+02 0.00E+00 0.00E+00 0.00E+00 5.00E+00 6.27E+00 3.07E+00 4.61E+00 3.07E+00 1.54E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.284  1.90E+01 4.87E+01 5.89E+02 0.00E+00 5.21E-03 3.34E+00 9.75E+00 1.10E+01 6.14E+00 7.68E+00 3.07E+00 3.07E+00 3.07E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.311  3.60E+01 8.47E+01 9.97E+02 1.54E-02 3.08E+00 9.75E+00 1.11E+01 1.91E+01 1.08E+01 1.24E+01 7.68E+00 3.08E+00 4.74E+00 1.54E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.336  6.70E+01 1.64E+02 1.97E+03 1.68E+00 6.19E+00 1.94E+01 2.18E+01 2.83E+01 2.47E+01 2.01E+01 1.38E+01 9.22E+00 7.81E+00 6.14E+00 3.07E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.359  1.17E+02 2.34E+02 2.91E+03 3.20E+00 9.40E+00 2.41E+01 2.95E+01 3.61E+01 3.41E+01 2.94E+01 2.15E+01 1.38E+01 1.56E+01 7.68E+00 6.14E+00 1.54E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.380  1.98E+02 4.19E+02 5.08E+03 1.25E+01 2.79E+01 4.72E+01 5.28E+01 5.62E+01 5.25E+01 4.63E+01 4.00E+01 2.77E+01 2.02E+01 1.54E+01 9.21E+00 6.14E+00 3.07E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.401  3.34E+02 6.68E+02 7.88E+03 2.02E+01 4.48E+01 8.52E+01 9.14E+01 9.31E+01 8.51E+01 6.92E+01 5.25E+01 4.31E+01 2.93E+01 2.30E+01 1.70E+01 7.68E+00 4.61E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.421  5.73E+02 1.25E+03 1.46E+04 4.71E+01 8.78E+01 1.48E+02 1.71E+02 1.67E+02 1.64E+02 1.43E+02 1.06E+02 6.77E+01 5.08E+01 3.88E+01 2.48E+01 1.69E+01 7.68E+00 4.61E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.439  9.53E+02 1.80E+03 2.16E+04 6.58E+01 1.22E+02 1.84E+02 2.34E+02 2.46E+02 2.23E+02 2.14E+02 1.72E+02 1.12E+02 7.27E+01 5.59E+01 3.85E+01 2.48E+01 1.69E+01 7.68E+00 3.07E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.457  1.57E+03 3.10E+03 3.85E+04 1.03E+02 1.97E+02 2.93E+02 3.88E+02 4.08E+02 3.71E+02 3.79E+02 3.09E+02 2.39E+02 1.57E+02 1.03E+02 6.66E+01 4.18E+01 2.30E+01 1.69E+01 4.61E+00 3.07E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.474  2.52E+03 4.51E+03 5.64E+04 1.61E+02 2.89E+02 4.31E+02 5.54E+02 5.56E+02 5.33E+02 5.41E+02 4.39E+02 3.41E+02 2.60E+02 1.57E+02 1.05E+02 6.96E+01 3.99E+01 1.84E+01 9.21E+00 6.14E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.491  4.04E+03 7.69E+03 9.73E+04 2.73E+02 4.97E+02 7.52E+02 9.39E+02 9.07E+02 9.05E+02 8.48E+02 7.24E+02 5.86E+02 4.69E+02 3.09E+02 2.02E+02 1.26E+02 7.39E+01 4.34E+01 1.69E+01 9.22E+00 6.40E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.507  6.38E+03 1.10E+04 1.40E+05 3.70E+02 7.27E+02 1.06E+03 1.32E+03 1.35E+03 1.27E+03 1.22E+03 9.97E+02 8.14E+02 6.39E+02 4.70E+02 3.16E+02 1.83E+02 1.00E+02 7.42E+01 3.23E+01 2.01E+01 7.94E+00 3.07E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.523  1.01E+04 1.88E+04 2.42E+05 5.94E+02 1.23E+03 1.81E+03 2.15E+03 2.23E+03 2.23E+03 2.13E+03 1.73E+03 1.38E+03 1.10E+03 7.95E+02 5.68E+02 3.71E+02 2.04E+02 1.16E+02 6.76E+01 3.42E+01 2.19E+01 7.68E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.538  1.58E+04 2.65E+04 3.45E+05 8.49E+02 1.71E+03 2.53E+03 3.02E+03 3.11E+03 3.12E+03 2.97E+03 2.45E+03 1.98E+03 1.57E+03 1.12E+03 8.02E+02 5.54E+02 3.56E+02 1.80E+02 9.08E+01 4.94E+01 2.82E+01 1.39E+01 3.07E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.553  2.46E+04 4.44E+04 5.82E+05 1.42E+03 2.87E+03 4.18E+03 4.88E+03 5.14E+03 5.09E+03 5.00E+03 4.14E+03 3.38E+03 2.71E+03 1.90E+03 1.35E+03 9.34E+02 6.39E+02 3.76E+02 1.85E+02 8.95E+01 5.44E+01 2.62E+01 1.09E+01 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.567  3.80E+04 6.27E+04 8.30E+05 1.94E+03 3.99E+03 5.82E+03 6.89E+03 7.31E+03 7.16E+03 7.01E+03 5.80E+03 4.80E+03 3.84E+03 2.80E+03 2.00E+03 1.33E+03 8.84E+02 5.59E+02 3.05E+02 1.55E+02 8.21E+01 4.35E+01 1.88E+01 6.27E+00 1.54E+00 2.63E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.595  9.02E+04 1.46E+05 1.96E+06 4.57E+03 8.98E+03 1.31E+04 1.55E+04 1.68E+04 1.64E+04 1.60E+04 1.37E+04 1.12E+04 9.08E+03 6.73E+03 4.99E+03 3.42E+03 2.24E+03 1.42E+03 8.67E+02 4.93E+02 2.18E+02 1.34E+02 7.14E+01 3.32E+01 9.24E+00 5.00E+00 1.80E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  0.621  2.10E+05 3.34E+05 4.57E+06 1.03E+04 1.99E+04 2.92E+04 3.47E+04 3.74E+04 3.70E+04 3.64E+04 3.12E+04 2.62E+04 2.13E+04 1.59E+04 1.21E+04 8.37E+03 5.53E+03 3.56E+03 2.19E+03 1.31E+03 7.03E+02 3.66E+02 1.83E+02 9.10E+01 4.34E+01 1.78E+01 7.81E+00 1.55E+00 1.32E-01 1.32E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  0.647  4.83E+05 7.58E+05 1.05E+07 2.25E+04 4.38E+04 6.44E+04 7.72E+04 8.32E+04 8.22E+04 8.25E+04 7.08E+04 5.96E+04 4.95E+04 3.77E+04 2.85E+04 2.00E+04 1.37E+04 9.15E+03 5.61E+03 3.36E+03 1.93E+03 1.08E+03 5.40E+02 2.59E+02 1.40E+02 6.21E+01 1.87E+01 2.31E+01 8.07E+00 1.80E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  0.671  1.09E+06 1.69E+06 2.38E+07 4.82E+04 9.52E+04 1.40E+05 1.68E+05 1.81E+05 1.80E+05 1.82E+05 1.58E+05 1.34E+05 1.13E+05 8.59E+04 6.59E+04 4.73E+04 3.29E+04 2.19E+04 1.39E+04 8.44E+03 5.08E+03 2.88E+03 1.50E+03 8.34E+02 4.39E+02 2.06E+02 8.11E+01 5.38E+01 3.47E+01 1.45E+01 1.80E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
